,country,q127,q098,q130,q106,q131,q005,q006,q111,name
2131,4.0,3.0,,2.0,4.0,2.0,4.0,4.0,4.0,Korea
2132,4.0,2.0,,2.0,3.0,,3.0,,5.0,Korea
2133,4.0,,3.0,2.0,3.0,2.0,3.0,2.0,4.0,Korea
2134,4.0,,,,4.0,2.0,4.0,4.0,4.0,Korea
2135,4.0,,,,3.0,2.0,1.0,,4.0,Korea
2136,4.0,2.0,3.0,2.0,5.0,2.0,4.0,,5.0,Korea
2137,4.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,5.0,Korea
2138,4.0,2.0,3.0,2.0,4.0,2.0,4.0,4.0,4.0,Korea
2139,4.0,2.0,3.0,2.0,,3.0,4.0,4.0,5.0,Korea
2140,4.0,,3.0,2.0,4.0,2.0,3.0,3.0,4.0,Korea
2141,4.0,,,,,,4.0,,,Korea
2142,4.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,5.0,Korea
2143,4.0,2.0,2.0,2.0,,3.0,2.0,4.0,5.0,Korea
2144,4.0,,2.0,2.0,4.0,2.0,4.0,4.0,5.0,Korea
2145,4.0,2.0,2.0,2.0,1.0,3.0,1.0,1.0,5.0,Korea
2146,4.0,2.0,,2.0,,,2.0,,5.0,Korea
2147,4.0,2.0,3.0,,,,2.0,,4.0,Korea
2148,4.0,2.0,2.0,2.0,2.0,2.0,4.0,,4.0,Korea
2149,4.0,2.0,3.0,2.0,,2.0,2.0,,5.0,Korea
2150,4.0,2.0,,2.0,,,4.0,4.0,4.0,Korea
2151,4.0,3.0,2.0,2.0,,2.0,4.0,4.0,5.0,Korea
2152,4.0,3.0,3.0,2.0,,2.0,4.0,,5.0,Korea
2153,4.0,2.0,2.0,2.0,,,4.0,,5.0,Korea
2154,4.0,2.0,2.0,2.0,4.0,2.0,4.0,4.0,5.0,Korea
2155,4.0,2.0,,,,2.0,4.0,3.0,4.0,Korea
2156,4.0,3.0,3.0,2.0,,2.0,2.0,4.0,5.0,Korea
2157,4.0,,,,,2.0,1.0,,4.0,Korea
2158,4.0,3.0,2.0,2.0,,2.0,4.0,4.0,4.0,Korea
2159,4.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,5.0,Korea
2160,4.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,4.0,Korea
2161,4.0,2.0,3.0,2.0,3.0,2.0,2.0,4.0,4.0,Korea
2162,4.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,Korea
2163,4.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,4.0,Korea
2164,4.0,2.0,3.0,2.0,4.0,2.0,1.0,4.0,4.0,Korea
2165,4.0,3.0,3.0,2.0,4.0,2.0,4.0,5.0,5.0,Korea
2166,4.0,2.0,1.0,3.0,1.0,2.0,2.0,2.0,4.0,Korea
2167,4.0,2.0,2.0,2.0,3.0,2.0,2.0,4.0,4.0,Korea
2168,4.0,4.0,2.0,1.0,2.0,2.0,1.0,4.0,4.0,Korea
2169,4.0,2.0,2.0,2.0,2.0,2.0,1.0,4.0,4.0,Korea
2170,4.0,3.0,4.0,2.0,4.0,2.0,4.0,5.0,4.0,Korea
2171,4.0,2.0,1.0,3.0,3.0,3.0,4.0,5.0,5.0,Korea
2172,4.0,2.0,2.0,2.0,4.0,2.0,2.0,3.0,4.0,Korea
2173,4.0,2.0,3.0,2.0,4.0,2.0,2.0,4.0,5.0,Korea
2174,4.0,2.0,3.0,,3.0,2.0,2.0,4.0,4.0,Korea
2175,4.0,2.0,3.0,,2.0,2.0,4.0,4.0,4.0,Korea
2176,4.0,2.0,3.0,2.0,3.0,2.0,4.0,4.0,4.0,Korea
2177,4.0,3.0,3.0,2.0,4.0,2.0,2.0,3.0,4.0,Korea
2178,4.0,2.0,3.0,2.0,3.0,2.0,2.0,4.0,4.0,Korea
2179,4.0,2.0,2.0,2.0,3.0,2.0,1.0,4.0,4.0,Korea
2180,4.0,2.0,3.0,2.0,3.0,2.0,3.0,4.0,4.0,Korea
2181,4.0,2.0,3.0,2.0,3.0,2.0,4.0,4.0,4.0,Korea
2182,4.0,2.0,1.0,2.0,3.0,2.0,4.0,4.0,5.0,Korea
2183,4.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,Korea
2184,4.0,2.0,3.0,2.0,4.0,2.0,4.0,4.0,4.0,Korea
2185,4.0,2.0,2.0,2.0,3.0,2.0,2.0,4.0,4.0,Korea
2186,4.0,2.0,2.0,2.0,3.0,2.0,4.0,4.0,5.0,Korea
2187,4.0,,3.0,2.0,3.0,2.0,2.0,4.0,4.0,Korea
2188,4.0,3.0,3.0,2.0,4.0,2.0,3.0,4.0,4.0,Korea
2189,4.0,2.0,2.0,2.0,5.0,3.0,4.0,4.0,5.0,Korea
2190,4.0,2.0,3.0,2.0,4.0,2.0,3.0,2.0,5.0,Korea
2191,4.0,2.0,,2.0,3.0,3.0,2.0,,4.0,Korea
2192,4.0,2.0,,,1.0,2.0,4.0,,4.0,Korea
2193,4.0,2.0,,2.0,3.0,,3.0,4.0,4.0,Korea
2194,4.0,,,2.0,,3.0,5.0,4.0,4.0,Korea
2195,4.0,2.0,2.0,2.0,,2.0,2.0,2.0,4.0,Korea
2196,4.0,,,,,2.0,3.0,3.0,5.0,Korea
2197,4.0,2.0,,,,3.0,2.0,,4.0,Korea
2198,4.0,,2.0,2.0,3.0,2.0,2.0,,4.0,Korea
2199,4.0,,2.0,2.0,4.0,2.0,2.0,,4.0,Korea
2200,4.0,2.0,2.0,3.0,,3.0,1.0,,4.0,Korea
2201,4.0,2.0,2.0,3.0,2.0,3.0,1.0,3.0,2.0,Korea
2202,4.0,2.0,2.0,2.0,4.0,2.0,2.0,4.0,5.0,Korea
2203,4.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,Korea
2204,4.0,3.0,3.0,2.0,4.0,,3.0,3.0,4.0,Korea
2205,4.0,,3.0,,3.0,,2.0,5.0,4.0,Korea
2206,4.0,,,2.0,4.0,2.0,4.0,,4.0,Korea
2207,4.0,2.0,4.0,2.0,3.0,2.0,2.0,4.0,4.0,Korea
2208,4.0,1.0,,2.0,2.0,2.0,2.0,2.0,4.0,Korea
2209,4.0,3.0,4.0,2.0,4.0,2.0,4.0,3.0,4.0,Korea
2210,4.0,2.0,,2.0,,2.0,3.0,3.0,,Korea
2211,4.0,3.0,3.0,2.0,2.0,2.0,4.0,3.0,4.0,Korea
2212,4.0,3.0,3.0,2.0,4.0,2.0,2.0,4.0,5.0,Korea
2213,4.0,2.0,3.0,1.0,4.0,2.0,2.0,,4.0,Korea
2214,4.0,3.0,4.0,1.0,4.0,2.0,4.0,4.0,5.0,Korea
2215,4.0,2.0,3.0,3.0,3.0,2.0,2.0,4.0,4.0,Korea
2216,4.0,3.0,2.0,2.0,2.0,1.0,1.0,,4.0,Korea
2217,4.0,2.0,,1.0,,2.0,4.0,5.0,4.0,Korea
2218,4.0,2.0,3.0,2.0,2.0,2.0,2.0,4.0,4.0,Korea
2219,4.0,3.0,3.0,1.0,4.0,2.0,3.0,4.0,4.0,Korea
2220,4.0,2.0,,2.0,4.0,3.0,5.0,,4.0,Korea
2221,4.0,2.0,3.0,2.0,3.0,2.0,4.0,2.0,4.0,Korea
2222,4.0,2.0,3.0,2.0,4.0,2.0,2.0,2.0,4.0,Korea
2223,4.0,2.0,,,,2.0,2.0,4.0,4.0,Korea
2224,4.0,,,2.0,4.0,,2.0,2.0,4.0,Korea
2225,4.0,2.0,,2.0,4.0,2.0,4.0,4.0,4.0,Korea
2226,4.0,2.0,4.0,2.0,4.0,2.0,5.0,5.0,4.0,Korea
2227,4.0,2.0,,,4.0,2.0,4.0,,5.0,Korea
2228,4.0,2.0,3.0,,4.0,,4.0,4.0,4.0,Korea
2229,4.0,3.0,3.0,2.0,3.0,2.0,5.0,5.0,5.0,Korea
2230,4.0,2.0,4.0,,4.0,2.0,4.0,4.0,4.0,Korea
2231,4.0,3.0,3.0,2.0,,3.0,4.0,5.0,,Korea
2232,4.0,2.0,3.0,1.0,4.0,2.0,5.0,5.0,4.0,Korea
2233,4.0,2.0,3.0,2.0,4.0,3.0,4.0,5.0,5.0,Korea
2234,4.0,2.0,3.0,2.0,4.0,2.0,4.0,5.0,4.0,Korea
2235,4.0,2.0,2.0,2.0,4.0,2.0,2.0,4.0,4.0,Korea
2236,4.0,3.0,3.0,3.0,4.0,2.0,4.0,5.0,4.0,Korea
2237,4.0,2.0,4.0,2.0,4.0,2.0,5.0,5.0,5.0,Korea
2238,4.0,2.0,3.0,2.0,3.0,2.0,4.0,5.0,4.0,Korea
2239,4.0,2.0,3.0,2.0,4.0,2.0,5.0,4.0,4.0,Korea
2240,4.0,2.0,3.0,2.0,4.0,2.0,5.0,4.0,5.0,Korea
2241,4.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,5.0,Korea
2242,4.0,2.0,3.0,2.0,3.0,2.0,4.0,,4.0,Korea
2243,4.0,2.0,3.0,,2.0,2.0,4.0,5.0,5.0,Korea
2244,4.0,2.0,4.0,2.0,4.0,1.0,4.0,5.0,4.0,Korea
2245,4.0,2.0,4.0,2.0,4.0,2.0,5.0,5.0,5.0,Korea
2246,4.0,3.0,4.0,2.0,4.0,2.0,5.0,5.0,5.0,Korea
2247,4.0,2.0,3.0,2.0,4.0,2.0,4.0,3.0,4.0,Korea
2248,4.0,2.0,3.0,2.0,4.0,2.0,5.0,5.0,5.0,Korea
2249,4.0,2.0,4.0,2.0,3.0,2.0,5.0,5.0,5.0,Korea
2250,4.0,3.0,4.0,2.0,4.0,2.0,5.0,5.0,5.0,Korea
2251,4.0,2.0,3.0,2.0,4.0,2.0,4.0,3.0,5.0,Korea
2252,4.0,2.0,3.0,2.0,4.0,2.0,4.0,4.0,5.0,Korea
2253,4.0,3.0,4.0,2.0,4.0,2.0,5.0,5.0,5.0,Korea
2254,4.0,2.0,3.0,2.0,3.0,2.0,4.0,,5.0,Korea
2255,4.0,3.0,4.0,2.0,3.0,2.0,4.0,4.0,4.0,Korea
2256,4.0,2.0,3.0,2.0,3.0,2.0,4.0,4.0,4.0,Korea
2257,4.0,3.0,3.0,2.0,4.0,2.0,4.0,4.0,5.0,Korea
2258,4.0,2.0,3.0,2.0,4.0,2.0,4.0,4.0,5.0,Korea
2259,4.0,3.0,3.0,2.0,3.0,2.0,4.0,4.0,5.0,Korea
2260,4.0,,4.0,2.0,4.0,2.0,5.0,5.0,4.0,Korea
2261,4.0,2.0,4.0,,4.0,2.0,4.0,4.0,4.0,Korea
2262,4.0,2.0,4.0,,4.0,,4.0,4.0,4.0,Korea
2263,4.0,2.0,,,,,4.0,5.0,4.0,Korea
2264,4.0,2.0,3.0,,4.0,2.0,4.0,4.0,4.0,Korea
2265,4.0,2.0,3.0,2.0,4.0,2.0,4.0,4.0,4.0,Korea
2266,4.0,2.0,,2.0,3.0,1.0,3.0,4.0,4.0,Korea
2267,4.0,2.0,4.0,,4.0,2.0,4.0,2.0,4.0,Korea
2268,4.0,2.0,3.0,2.0,4.0,2.0,4.0,4.0,4.0,Korea
2269,4.0,2.0,4.0,,4.0,2.0,5.0,5.0,4.0,Korea
2270,4.0,2.0,4.0,2.0,4.0,2.0,5.0,5.0,4.0,Korea
2271,4.0,2.0,4.0,,4.0,2.0,3.0,4.0,,Korea
2272,4.0,2.0,,2.0,4.0,2.0,4.0,,4.0,Korea
2273,4.0,2.0,,,3.0,2.0,5.0,,4.0,Korea
2274,4.0,2.0,,,,,2.0,,4.0,Korea
2275,4.0,2.0,3.0,2.0,4.0,1.0,4.0,4.0,4.0,Korea
2276,4.0,3.0,3.0,3.0,2.0,3.0,2.0,,4.0,Korea
2277,4.0,1.0,3.0,1.0,4.0,3.0,4.0,,5.0,Korea
2278,4.0,2.0,4.0,2.0,,2.0,5.0,5.0,4.0,Korea
2279,4.0,2.0,,,4.0,2.0,4.0,,4.0,Korea
2280,4.0,2.0,3.0,,4.0,2.0,2.0,,4.0,Korea
2281,4.0,2.0,,,4.0,3.0,2.0,4.0,4.0,Korea
2282,4.0,2.0,4.0,,4.0,2.0,3.0,4.0,4.0,Korea
2283,4.0,3.0,3.0,2.0,5.0,3.0,4.0,4.0,5.0,Korea
2284,4.0,3.0,3.0,2.0,3.0,2.0,4.0,4.0,5.0,Korea
2285,4.0,3.0,3.0,2.0,4.0,2.0,3.0,,5.0,Korea
2286,4.0,3.0,2.0,2.0,3.0,2.0,3.0,,5.0,Korea
2287,4.0,,3.0,2.0,4.0,2.0,5.0,4.0,5.0,Korea
2288,4.0,3.0,2.0,2.0,4.0,2.0,3.0,4.0,5.0,Korea
2289,4.0,2.0,,2.0,3.0,2.0,4.0,5.0,5.0,Korea
2290,4.0,2.0,3.0,2.0,4.0,2.0,4.0,4.0,5.0,Korea
2291,4.0,2.0,3.0,2.0,3.0,2.0,4.0,3.0,4.0,Korea
2292,4.0,2.0,3.0,3.0,4.0,2.0,4.0,5.0,5.0,Korea
2293,4.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,5.0,Korea
2294,4.0,2.0,3.0,2.0,4.0,2.0,4.0,4.0,5.0,Korea
2295,4.0,2.0,3.0,2.0,3.0,2.0,1.0,2.0,5.0,Korea
2296,4.0,2.0,3.0,2.0,2.0,2.0,5.0,3.0,5.0,Korea
2297,4.0,2.0,3.0,1.0,3.0,2.0,4.0,3.0,5.0,Korea
2298,4.0,2.0,2.0,,4.0,2.0,4.0,4.0,4.0,Korea
2299,4.0,2.0,4.0,1.0,4.0,2.0,4.0,4.0,5.0,Korea
2300,4.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,5.0,Korea
2301,4.0,2.0,3.0,2.0,2.0,2.0,2.0,4.0,5.0,Korea
2302,4.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,5.0,Korea
2303,4.0,3.0,3.0,2.0,2.0,3.0,4.0,4.0,4.0,Korea
2304,4.0,,,2.0,,2.0,4.0,3.0,4.0,Korea
2305,4.0,3.0,3.0,2.0,3.0,2.0,4.0,4.0,5.0,Korea
2306,4.0,2.0,3.0,2.0,5.0,2.0,4.0,4.0,5.0,Korea
2307,4.0,3.0,3.0,2.0,,2.0,4.0,,5.0,Korea
2308,4.0,2.0,4.0,2.0,5.0,2.0,4.0,4.0,5.0,Korea
2309,4.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,5.0,Korea
2310,4.0,2.0,3.0,2.0,3.0,2.0,4.0,3.0,4.0,Korea
2311,4.0,3.0,3.0,2.0,4.0,2.0,4.0,3.0,5.0,Korea
2312,4.0,3.0,3.0,2.0,2.0,2.0,5.0,4.0,5.0,Korea
2313,4.0,2.0,3.0,2.0,2.0,2.0,4.0,3.0,5.0,Korea
2314,4.0,2.0,3.0,2.0,4.0,2.0,2.0,3.0,5.0,Korea
2315,4.0,2.0,3.0,2.0,4.0,2.0,2.0,2.0,5.0,Korea
2316,4.0,2.0,3.0,2.0,4.0,2.0,3.0,4.0,5.0,Korea
2317,4.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,5.0,Korea
2318,4.0,1.0,2.0,2.0,2.0,2.0,1.0,,5.0,Korea
2319,4.0,3.0,4.0,2.0,4.0,2.0,4.0,4.0,5.0,Korea
2320,4.0,2.0,3.0,2.0,3.0,2.0,4.0,,5.0,Korea
2321,4.0,2.0,3.0,1.0,4.0,2.0,3.0,4.0,5.0,Korea
2322,4.0,3.0,3.0,2.0,4.0,2.0,4.0,4.0,4.0,Korea
2323,4.0,3.0,3.0,1.0,4.0,2.0,3.0,4.0,5.0,Korea
2324,4.0,2.0,3.0,2.0,4.0,2.0,5.0,4.0,5.0,Korea
2325,4.0,3.0,3.0,2.0,4.0,2.0,5.0,4.0,5.0,Korea
2326,4.0,2.0,2.0,2.0,4.0,2.0,3.0,4.0,4.0,Korea
2327,4.0,1.0,3.0,2.0,3.0,2.0,4.0,4.0,4.0,Korea
2328,4.0,3.0,3.0,2.0,3.0,2.0,3.0,4.0,5.0,Korea
2329,4.0,2.0,3.0,2.0,4.0,2.0,5.0,3.0,5.0,Korea
2330,4.0,3.0,,2.0,3.0,2.0,5.0,4.0,5.0,Korea
2331,4.0,,3.0,2.0,5.0,3.0,2.0,4.0,5.0,Korea
2332,4.0,2.0,3.0,2.0,4.0,2.0,4.0,4.0,5.0,Korea
2333,4.0,3.0,3.0,2.0,4.0,2.0,4.0,4.0,5.0,Korea
2334,4.0,2.0,3.0,2.0,3.0,2.0,5.0,5.0,5.0,Korea
2335,4.0,2.0,3.0,2.0,4.0,2.0,4.0,,5.0,Korea
2336,4.0,2.0,3.0,2.0,4.0,2.0,4.0,5.0,5.0,Korea
2337,4.0,2.0,3.0,2.0,,2.0,4.0,5.0,5.0,Korea
2338,4.0,2.0,2.0,2.0,2.0,,2.0,4.0,4.0,Korea
2339,4.0,2.0,3.0,2.0,,2.0,4.0,5.0,,Korea
2340,4.0,2.0,4.0,2.0,,2.0,4.0,5.0,,Korea
2341,4.0,2.0,3.0,2.0,3.0,2.0,5.0,5.0,4.0,Korea
2342,4.0,3.0,3.0,2.0,,2.0,5.0,5.0,,Korea
2343,4.0,2.0,2.0,2.0,,3.0,5.0,,,Korea
2344,4.0,3.0,3.0,2.0,,2.0,5.0,5.0,,Korea
2345,4.0,2.0,3.0,2.0,,2.0,4.0,5.0,,Korea
2346,4.0,2.0,2.0,2.0,,2.0,4.0,4.0,5.0,Korea
2347,4.0,2.0,3.0,2.0,4.0,3.0,3.0,4.0,4.0,Korea
2348,4.0,2.0,3.0,2.0,,2.0,4.0,3.0,4.0,Korea
2349,4.0,2.0,3.0,2.0,,3.0,4.0,5.0,,Korea
2350,4.0,2.0,2.0,2.0,,2.0,4.0,,,Korea
2351,4.0,3.0,3.0,2.0,,2.0,5.0,5.0,,Korea
2352,4.0,2.0,3.0,2.0,,2.0,5.0,5.0,,Korea
2353,4.0,2.0,3.0,2.0,,2.0,4.0,5.0,,Korea
2354,4.0,2.0,3.0,2.0,,3.0,4.0,5.0,,Korea
2355,4.0,3.0,3.0,2.0,2.0,3.0,4.0,4.0,4.0,Korea
2356,4.0,2.0,3.0,2.0,4.0,2.0,4.0,5.0,5.0,Korea
2357,4.0,2.0,3.0,2.0,,2.0,5.0,4.0,,Korea
2358,4.0,3.0,3.0,2.0,,2.0,4.0,5.0,,Korea
2359,4.0,2.0,3.0,3.0,,3.0,5.0,5.0,,Korea
2360,4.0,2.0,3.0,2.0,,,3.0,4.0,5.0,Korea
2361,4.0,2.0,3.0,2.0,,2.0,5.0,5.0,5.0,Korea
2362,4.0,2.0,3.0,2.0,,2.0,2.0,4.0,4.0,Korea
2363,4.0,2.0,2.0,2.0,,2.0,4.0,4.0,5.0,Korea
2364,4.0,3.0,4.0,2.0,4.0,2.0,5.0,5.0,5.0,Korea
2365,4.0,2.0,3.0,2.0,,2.0,5.0,5.0,5.0,Korea
2366,4.0,2.0,,2.0,,2.0,3.0,4.0,5.0,Korea
2367,4.0,2.0,3.0,2.0,,2.0,4.0,4.0,,Korea
2368,4.0,2.0,3.0,2.0,,2.0,4.0,4.0,,Korea
2369,4.0,2.0,3.0,2.0,,2.0,5.0,5.0,,Korea
2370,4.0,2.0,3.0,2.0,,2.0,2.0,4.0,,Korea
2371,4.0,3.0,3.0,2.0,4.0,2.0,2.0,,5.0,Korea
2372,4.0,2.0,3.0,2.0,,2.0,3.0,5.0,,Korea
2373,4.0,2.0,3.0,2.0,4.0,2.0,4.0,4.0,5.0,Korea
2374,4.0,3.0,3.0,2.0,,2.0,5.0,5.0,,Korea
2375,4.0,2.0,,2.0,,2.0,3.0,4.0,5.0,Korea
2376,4.0,2.0,,2.0,3.0,2.0,3.0,2.0,4.0,Korea
2377,4.0,2.0,4.0,,,2.0,5.0,5.0,,Korea
2378,4.0,2.0,3.0,2.0,3.0,2.0,5.0,,5.0,Korea
2379,4.0,2.0,4.0,2.0,,2.0,5.0,5.0,,Korea
2380,4.0,2.0,,2.0,4.0,2.0,5.0,5.0,5.0,Korea
2381,4.0,2.0,3.0,2.0,3.0,2.0,4.0,4.0,5.0,Korea
2382,4.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,5.0,Korea
2383,4.0,2.0,,2.0,,2.0,5.0,5.0,5.0,Korea
2384,4.0,2.0,4.0,2.0,4.0,3.0,4.0,4.0,4.0,Korea
2385,4.0,2.0,3.0,2.0,5.0,2.0,4.0,5.0,5.0,Korea
2386,4.0,2.0,2.0,2.0,3.0,1.0,2.0,5.0,5.0,Korea
2387,4.0,3.0,4.0,1.0,5.0,2.0,4.0,4.0,5.0,Korea
2388,4.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,5.0,Korea
2389,4.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,5.0,Korea
2390,4.0,3.0,3.0,2.0,4.0,2.0,5.0,5.0,5.0,Korea
2391,4.0,3.0,2.0,2.0,3.0,3.0,3.0,4.0,4.0,Korea
2392,4.0,3.0,3.0,2.0,3.0,2.0,4.0,3.0,5.0,Korea
2393,4.0,3.0,3.0,1.0,5.0,2.0,3.0,4.0,5.0,Korea
2394,4.0,3.0,2.0,2.0,5.0,3.0,5.0,5.0,5.0,Korea
2395,4.0,3.0,3.0,1.0,5.0,2.0,5.0,5.0,5.0,Korea
2396,4.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,5.0,Korea
2397,4.0,2.0,3.0,2.0,4.0,2.0,2.0,3.0,5.0,Korea
2398,4.0,2.0,4.0,2.0,4.0,,3.0,,5.0,Korea
2399,4.0,2.0,3.0,2.0,4.0,2.0,5.0,5.0,5.0,Korea
2400,4.0,2.0,2.0,2.0,4.0,2.0,5.0,5.0,5.0,Korea
2401,4.0,2.0,2.0,2.0,3.0,3.0,5.0,5.0,5.0,Korea
2402,4.0,3.0,3.0,2.0,2.0,2.0,4.0,5.0,5.0,Korea
2403,4.0,3.0,3.0,2.0,5.0,3.0,5.0,5.0,5.0,Korea
2404,4.0,2.0,3.0,2.0,4.0,2.0,4.0,4.0,4.0,Korea
2405,4.0,2.0,3.0,1.0,2.0,3.0,5.0,5.0,5.0,Korea
2406,4.0,3.0,4.0,2.0,1.0,,2.0,4.0,5.0,Korea
2407,4.0,2.0,3.0,1.0,5.0,1.0,5.0,4.0,5.0,Korea
2408,4.0,2.0,2.0,1.0,5.0,2.0,5.0,5.0,,Korea
2409,4.0,2.0,3.0,2.0,2.0,2.0,2.0,5.0,5.0,Korea
2410,4.0,2.0,3.0,2.0,4.0,2.0,4.0,5.0,4.0,Korea
2411,4.0,1.0,3.0,,4.0,2.0,5.0,5.0,5.0,Korea
2412,4.0,3.0,4.0,,5.0,1.0,4.0,4.0,5.0,Korea
2413,4.0,2.0,4.0,2.0,4.0,2.0,4.0,5.0,5.0,Korea
2414,4.0,2.0,3.0,1.0,5.0,1.0,2.0,,5.0,Korea
2415,4.0,2.0,4.0,2.0,4.0,3.0,2.0,4.0,4.0,Korea
2416,4.0,2.0,1.0,3.0,3.0,2.0,2.0,2.0,5.0,Korea
2417,4.0,,,,4.0,2.0,3.0,5.0,5.0,Korea
2418,4.0,2.0,2.0,1.0,4.0,2.0,4.0,4.0,5.0,Korea
2419,4.0,2.0,1.0,2.0,3.0,3.0,4.0,5.0,5.0,Korea
2420,4.0,3.0,4.0,2.0,4.0,2.0,4.0,,5.0,Korea
2421,4.0,3.0,3.0,2.0,4.0,2.0,4.0,3.0,5.0,Korea
2422,4.0,,4.0,1.0,4.0,1.0,4.0,4.0,5.0,Korea
2423,4.0,4.0,4.0,2.0,3.0,2.0,4.0,5.0,5.0,Korea
2424,4.0,1.0,,,,2.0,4.0,4.0,4.0,Korea
2425,4.0,3.0,,2.0,,2.0,4.0,5.0,4.0,Korea
2426,4.0,,4.0,,,,5.0,1.0,4.0,Korea
2427,4.0,,4.0,2.0,4.0,2.0,4.0,4.0,4.0,Korea
2428,4.0,,2.0,2.0,2.0,2.0,4.0,4.0,5.0,Korea
2429,4.0,2.0,2.0,2.0,4.0,2.0,3.0,4.0,5.0,Korea
2430,4.0,2.0,4.0,2.0,3.0,2.0,4.0,4.0,4.0,Korea
2431,4.0,2.0,2.0,2.0,2.0,2.0,4.0,,4.0,Korea
2432,4.0,2.0,2.0,2.0,4.0,2.0,4.0,3.0,5.0,Korea
2433,4.0,,3.0,1.0,4.0,3.0,4.0,4.0,4.0,Korea
2434,4.0,2.0,3.0,2.0,2.0,2.0,4.0,4.0,5.0,Korea
2435,4.0,2.0,4.0,2.0,5.0,2.0,4.0,4.0,5.0,Korea
2436,4.0,,4.0,,4.0,2.0,3.0,4.0,5.0,Korea
2437,4.0,2.0,4.0,2.0,4.0,2.0,4.0,4.0,5.0,Korea
2438,4.0,3.0,4.0,2.0,4.0,2.0,4.0,4.0,5.0,Korea
2439,4.0,3.0,3.0,2.0,4.0,3.0,4.0,4.0,5.0,Korea
2440,4.0,2.0,3.0,2.0,2.0,2.0,4.0,4.0,5.0,Korea
2441,4.0,3.0,3.0,2.0,5.0,2.0,1.0,5.0,5.0,Korea
2442,4.0,2.0,2.0,,,,2.0,,,Korea
2443,4.0,2.0,4.0,2.0,4.0,2.0,4.0,4.0,4.0,Korea
2444,4.0,2.0,4.0,,4.0,2.0,4.0,4.0,4.0,Korea
2445,4.0,2.0,,2.0,5.0,2.0,5.0,5.0,5.0,Korea
2446,4.0,2.0,4.0,1.0,2.0,2.0,3.0,4.0,5.0,Korea
2447,4.0,3.0,4.0,2.0,5.0,2.0,4.0,4.0,4.0,Korea
2448,4.0,2.0,4.0,1.0,5.0,2.0,4.0,5.0,5.0,Korea
2449,4.0,2.0,3.0,2.0,4.0,2.0,3.0,4.0,4.0,Korea
2450,4.0,2.0,4.0,2.0,1.0,2.0,3.0,,5.0,Korea
2451,4.0,3.0,2.0,2.0,4.0,2.0,3.0,4.0,4.0,Korea
2452,4.0,3.0,3.0,2.0,4.0,2.0,5.0,4.0,5.0,Korea
2453,4.0,2.0,,2.0,5.0,2.0,4.0,5.0,5.0,Korea
2454,4.0,3.0,3.0,2.0,5.0,2.0,4.0,4.0,5.0,Korea
2455,4.0,1.0,4.0,1.0,5.0,3.0,4.0,5.0,5.0,Korea
2456,4.0,2.0,3.0,2.0,4.0,2.0,5.0,5.0,5.0,Korea
2457,4.0,,3.0,,4.0,2.0,4.0,4.0,4.0,Korea
2458,4.0,2.0,3.0,2.0,4.0,2.0,3.0,3.0,4.0,Korea
2459,4.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,5.0,Korea
2460,4.0,,3.0,,4.0,2.0,4.0,4.0,4.0,Korea
2461,4.0,2.0,4.0,2.0,4.0,2.0,4.0,4.0,4.0,Korea
2462,4.0,2.0,3.0,2.0,4.0,2.0,4.0,4.0,4.0,Korea
2463,4.0,3.0,4.0,2.0,4.0,3.0,3.0,4.0,4.0,Korea
2464,4.0,2.0,3.0,2.0,2.0,2.0,5.0,4.0,5.0,Korea
2465,4.0,,,,3.0,2.0,2.0,4.0,2.0,Korea
2466,4.0,,3.0,2.0,3.0,2.0,5.0,3.0,5.0,Korea
2467,4.0,2.0,3.0,3.0,4.0,2.0,4.0,4.0,4.0,Korea
2468,4.0,,1.0,,,3.0,2.0,2.0,2.0,Korea
2469,4.0,2.0,3.0,2.0,,2.0,2.0,3.0,5.0,Korea
2470,4.0,,3.0,2.0,3.0,,2.0,4.0,5.0,Korea
2471,4.0,2.0,3.0,2.0,,2.0,3.0,2.0,4.0,Korea
2472,4.0,,,,,2.0,4.0,5.0,4.0,Korea
2473,4.0,2.0,,,3.0,3.0,1.0,2.0,2.0,Korea
2474,4.0,,2.0,,,2.0,2.0,4.0,4.0,Korea
2475,4.0,,3.0,2.0,,,3.0,,,Korea
