,country,q027,q029,q127,q098,q130,q106,q131,q005,q006,q111,name
5673,3.0,2.0,1.0,3.0,3.0,3.0,4.0,2.0,3.0,3.0,3.0,Taiwan
5674,3.0,2.0,1.0,3.0,3.0,2.0,4.0,3.0,3.0,3.0,2.0,Taiwan
5675,3.0,2.0,1.0,2.0,3.0,3.0,4.0,4.0,3.0,3.0,2.0,Taiwan
5676,3.0,2.0,1.0,4.0,3.0,2.0,4.0,2.0,3.0,3.0,2.0,Taiwan
5677,3.0,2.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,Taiwan
5678,3.0,2.0,1.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,Taiwan
5679,3.0,2.0,1.0,4.0,2.0,4.0,3.0,3.0,2.0,3.0,2.0,Taiwan
5680,3.0,2.0,1.0,4.0,2.0,3.0,2.0,4.0,3.0,3.0,2.0,Taiwan
5681,3.0,2.0,1.0,4.0,3.0,4.0,2.0,3.0,2.0,3.0,3.0,Taiwan
5682,3.0,2.0,1.0,4.0,2.0,3.0,2.0,4.0,2.0,3.0,2.0,Taiwan
5683,3.0,2.0,2.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,2.0,Taiwan
5684,3.0,2.0,2.0,2.0,3.0,4.0,3.0,4.0,2.0,4.0,1.0,Taiwan
5685,3.0,2.0,1.0,3.0,2.0,3.0,3.0,4.0,2.0,3.0,2.0,Taiwan
5686,3.0,2.0,1.0,4.0,2.0,3.0,2.0,4.0,3.0,3.0,3.0,Taiwan
5687,3.0,2.0,1.0,2.0,2.0,2.0,4.0,4.0,3.0,4.0,4.0,Taiwan
5688,3.0,2.0,1.0,1.0,2.0,1.0,5.0,4.0,3.0,3.0,2.0,Taiwan
5689,3.0,2.0,1.0,3.0,3.0,3.0,4.0,2.0,3.0,3.0,2.0,Taiwan
5690,3.0,2.0,1.0,2.0,3.0,4.0,3.0,3.0,3.0,4.0,2.0,Taiwan
5691,3.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,3.0,3.0,2.0,Taiwan
5692,3.0,2.0,1.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,4.0,Taiwan
5693,3.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,4.0,5.0,2.0,Taiwan
5694,3.0,2.0,1.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,Taiwan
5695,3.0,2.0,1.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,Taiwan
5696,3.0,2.0,1.0,2.0,3.0,3.0,3.0,3.0,2.0,4.0,2.0,Taiwan
5697,3.0,2.0,1.0,2.0,3.0,2.0,4.0,3.0,3.0,4.0,3.0,Taiwan
5698,3.0,2.0,1.0,3.0,,3.0,3.0,4.0,2.0,3.0,4.0,Taiwan
5699,3.0,2.0,1.0,2.0,3.0,3.0,4.0,2.0,3.0,4.0,3.0,Taiwan
5700,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,Taiwan
5701,3.0,1.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0,4.0,Taiwan
5702,3.0,2.0,1.0,4.0,3.0,4.0,3.0,3.0,2.0,4.0,3.0,Taiwan
5703,3.0,2.0,1.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,Taiwan
5704,3.0,2.0,1.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,Taiwan
5705,3.0,2.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,Taiwan
5706,3.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,2.0,4.0,4.0,Taiwan
5707,3.0,2.0,2.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,Taiwan
5708,3.0,2.0,1.0,3.0,2.0,4.0,3.0,4.0,2.0,3.0,4.0,Taiwan
5709,3.0,2.0,2.0,2.0,3.0,2.0,4.0,2.0,3.0,3.0,4.0,Taiwan
5710,3.0,2.0,2.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,Taiwan
5711,3.0,2.0,1.0,4.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,Taiwan
5712,3.0,2.0,1.0,2.0,2.0,4.0,4.0,3.0,3.0,3.0,4.0,Taiwan
5713,3.0,2.0,1.0,1.0,2.0,3.0,2.0,2.0,3.0,4.0,3.0,Taiwan
5714,3.0,2.0,1.0,2.0,2.0,3.0,4.0,4.0,2.0,4.0,3.0,Taiwan
5715,3.0,2.0,1.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,2.0,Taiwan
5716,3.0,2.0,1.0,2.0,3.0,2.0,4.0,3.0,2.0,3.0,2.0,Taiwan
5717,3.0,2.0,1.0,2.0,3.0,2.0,2.0,4.0,3.0,3.0,2.0,Taiwan
5718,3.0,2.0,1.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,Taiwan
5719,3.0,2.0,1.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,Taiwan
5720,3.0,2.0,1.0,2.0,2.0,3.0,4.0,3.0,2.0,3.0,2.0,Taiwan
5721,3.0,2.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,Taiwan
5722,3.0,2.0,1.0,1.0,3.0,2.0,4.0,2.0,4.0,4.0,3.0,Taiwan
5723,3.0,2.0,1.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,Taiwan
5724,3.0,2.0,1.0,4.0,3.0,2.0,2.0,3.0,3.0,4.0,2.0,Taiwan
5725,3.0,2.0,1.0,1.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,Taiwan
5726,3.0,2.0,1.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0,4.0,Taiwan
5727,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,Taiwan
5728,3.0,2.0,1.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,Taiwan
5729,3.0,2.0,1.0,4.0,3.0,4.0,2.0,4.0,2.0,2.0,2.0,Taiwan
5730,3.0,2.0,2.0,4.0,3.0,4.0,2.0,4.0,3.0,3.0,2.0,Taiwan
5731,3.0,2.0,2.0,2.0,3.0,4.0,4.0,4.0,2.0,3.0,3.0,Taiwan
5732,3.0,2.0,1.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,Taiwan
5733,3.0,2.0,1.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,Taiwan
5734,3.0,2.0,1.0,3.0,2.0,3.0,4.0,2.0,2.0,3.0,4.0,Taiwan
5735,3.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,3.0,4.0,3.0,Taiwan
5736,3.0,2.0,1.0,4.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,Taiwan
5737,3.0,1.0,1.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,Taiwan
5738,3.0,2.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,Taiwan
5739,3.0,2.0,1.0,1.0,4.0,2.0,4.0,2.0,2.0,4.0,2.0,Taiwan
5740,3.0,2.0,1.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,Taiwan
5741,3.0,2.0,1.0,2.0,3.0,2.0,3.0,3.0,3.0,4.0,4.0,Taiwan
5742,3.0,1.0,1.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,Taiwan
5743,3.0,2.0,1.0,4.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,Taiwan
5744,3.0,1.0,1.0,2.0,3.0,3.0,4.0,3.0,2.0,4.0,4.0,Taiwan
5745,3.0,,1.0,3.0,3.0,3.0,3.0,3.0,2.0,4.0,2.0,Taiwan
5746,3.0,2.0,1.0,3.0,2.0,3.0,4.0,2.0,3.0,3.0,2.0,Taiwan
5747,3.0,2.0,1.0,2.0,3.0,2.0,4.0,3.0,3.0,4.0,3.0,Taiwan
5748,3.0,1.0,1.0,2.0,3.0,2.0,4.0,3.0,2.0,3.0,3.0,Taiwan
5749,3.0,1.0,1.0,2.0,3.0,3.0,3.0,3.0,2.0,4.0,2.0,Taiwan
5750,3.0,1.0,1.0,4.0,2.0,2.0,4.0,4.0,3.0,4.0,2.0,Taiwan
5751,3.0,1.0,1.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,Taiwan
5752,3.0,2.0,1.0,3.0,3.0,2.0,3.0,2.0,1.0,4.0,4.0,Taiwan
5753,3.0,2.0,2.0,3.0,3.0,4.0,2.0,4.0,2.0,3.0,2.0,Taiwan
5754,3.0,1.0,1.0,3.0,2.0,3.0,4.0,3.0,3.0,4.0,4.0,Taiwan
5755,3.0,2.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,Taiwan
5756,3.0,2.0,1.0,2.0,3.0,2.0,4.0,1.0,4.0,4.0,4.0,Taiwan
5757,3.0,1.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0,2.0,Taiwan
5758,3.0,2.0,1.0,2.0,3.0,4.0,3.0,3.0,3.0,4.0,2.0,Taiwan
5759,3.0,2.0,1.0,2.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,Taiwan
5760,3.0,2.0,1.0,2.0,3.0,3.0,4.0,2.0,3.0,3.0,4.0,Taiwan
5761,3.0,2.0,2.0,3.0,3.0,2.0,4.0,3.0,4.0,3.0,2.0,Taiwan
5762,3.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,Taiwan
5763,3.0,2.0,1.0,2.0,2.0,3.0,4.0,3.0,3.0,3.0,2.0,Taiwan
5764,3.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,2.0,Taiwan
5765,3.0,2.0,1.0,3.0,2.0,3.0,3.0,3.0,2.0,4.0,2.0,Taiwan
5766,3.0,2.0,1.0,3.0,3.0,3.0,4.0,2.0,2.0,4.0,3.0,Taiwan
5767,3.0,1.0,1.0,3.0,2.0,3.0,4.0,2.0,2.0,4.0,2.0,Taiwan
5768,3.0,1.0,1.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,Taiwan
5769,3.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,1.0,Taiwan
5770,3.0,2.0,1.0,4.0,3.0,2.0,3.0,4.0,2.0,3.0,4.0,Taiwan
5771,3.0,2.0,1.0,2.0,2.0,2.0,3.0,4.0,1.0,1.0,1.0,Taiwan
5772,3.0,2.0,1.0,3.0,2.0,4.0,3.0,4.0,4.0,3.0,3.0,Taiwan
5773,3.0,2.0,1.0,2.0,3.0,2.0,4.0,2.0,2.0,4.0,4.0,Taiwan
5774,3.0,2.0,1.0,4.0,2.0,3.0,3.0,4.0,3.0,3.0,3.0,Taiwan
5775,3.0,2.0,2.0,2.0,3.0,2.0,4.0,3.0,3.0,4.0,2.0,Taiwan
5776,3.0,2.0,1.0,3.0,2.0,2.0,4.0,2.0,2.0,4.0,3.0,Taiwan
5777,3.0,2.0,1.0,3.0,2.0,4.0,3.0,3.0,2.0,3.0,2.0,Taiwan
5778,3.0,2.0,1.0,3.0,4.0,2.0,4.0,2.0,3.0,3.0,4.0,Taiwan
5779,3.0,1.0,1.0,2.0,2.0,3.0,4.0,4.0,2.0,4.0,2.0,Taiwan
5780,3.0,1.0,1.0,4.0,2.0,2.0,3.0,4.0,3.0,3.0,4.0,Taiwan
5781,3.0,2.0,1.0,3.0,3.0,2.0,4.0,2.0,3.0,3.0,3.0,Taiwan
5782,3.0,2.0,1.0,2.0,2.0,3.0,4.0,3.0,4.0,4.0,3.0,Taiwan
5783,3.0,2.0,1.0,3.0,3.0,3.0,4.0,2.0,2.0,3.0,2.0,Taiwan
5784,3.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,4.0,3.0,Taiwan
5785,3.0,2.0,1.0,3.0,2.0,4.0,3.0,3.0,3.0,4.0,2.0,Taiwan
5786,3.0,2.0,1.0,3.0,2.0,3.0,4.0,2.0,2.0,3.0,2.0,Taiwan
5787,3.0,2.0,1.0,3.0,3.0,2.0,4.0,2.0,3.0,3.0,3.0,Taiwan
5788,3.0,2.0,1.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,Taiwan
5789,3.0,2.0,2.0,2.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,Taiwan
5790,3.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,Taiwan
5791,3.0,1.0,1.0,3.0,3.0,2.0,4.0,2.0,3.0,4.0,4.0,Taiwan
5792,3.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,4.0,4.0,3.0,Taiwan
5793,3.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,1.0,Taiwan
5794,3.0,2.0,2.0,3.0,2.0,4.0,3.0,4.0,3.0,3.0,2.0,Taiwan
5795,3.0,2.0,1.0,3.0,2.0,3.0,4.0,3.0,3.0,4.0,4.0,Taiwan
5796,3.0,2.0,1.0,3.0,1.0,3.0,4.0,2.0,2.0,3.0,4.0,Taiwan
5797,3.0,2.0,1.0,2.0,3.0,2.0,4.0,3.0,4.0,4.0,2.0,Taiwan
5798,3.0,2.0,1.0,3.0,2.0,3.0,4.0,3.0,3.0,3.0,3.0,Taiwan
5799,3.0,2.0,1.0,2.0,2.0,4.0,3.0,3.0,4.0,4.0,1.0,Taiwan
5800,3.0,2.0,1.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,1.0,Taiwan
5801,3.0,2.0,1.0,2.0,3.0,3.0,4.0,3.0,2.0,4.0,2.0,Taiwan
5802,3.0,2.0,1.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,Taiwan
5803,3.0,2.0,1.0,3.0,2.0,4.0,3.0,3.0,2.0,3.0,2.0,Taiwan
5804,3.0,2.0,1.0,2.0,3.0,3.0,3.0,2.0,3.0,4.0,2.0,Taiwan
5805,3.0,2.0,1.0,2.0,3.0,3.0,4.0,3.0,3.0,4.0,2.0,Taiwan
5806,3.0,2.0,1.0,2.0,2.0,3.0,3.0,2.0,2.0,4.0,2.0,Taiwan
5807,3.0,1.0,1.0,4.0,2.0,4.0,2.0,4.0,3.0,5.0,1.0,Taiwan
5808,3.0,2.0,1.0,2.0,3.0,2.0,4.0,2.0,3.0,4.0,3.0,Taiwan
5809,3.0,2.0,1.0,3.0,3.0,2.0,4.0,3.0,4.0,4.0,3.0,Taiwan
5810,3.0,2.0,1.0,2.0,3.0,2.0,4.0,2.0,3.0,3.0,4.0,Taiwan
5811,3.0,2.0,1.0,2.0,3.0,3.0,4.0,4.0,2.0,2.0,2.0,Taiwan
5812,3.0,1.0,1.0,1.0,3.0,2.0,3.0,3.0,3.0,4.0,2.0,Taiwan
5813,3.0,1.0,1.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,Taiwan
5814,3.0,1.0,1.0,3.0,2.0,3.0,4.0,2.0,4.0,3.0,2.0,Taiwan
5815,3.0,2.0,1.0,3.0,2.0,4.0,3.0,4.0,3.0,3.0,1.0,Taiwan
5816,3.0,1.0,1.0,2.0,2.0,3.0,3.0,2.0,2.0,4.0,2.0,Taiwan
5817,3.0,,1.0,3.0,3.0,3.0,4.0,4.0,1.0,4.0,3.0,Taiwan
5818,3.0,2.0,1.0,2.0,3.0,2.0,4.0,2.0,4.0,4.0,3.0,Taiwan
5819,3.0,2.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,Taiwan
5820,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,4.0,1.0,Taiwan
5821,3.0,2.0,1.0,3.0,2.0,3.0,3.0,3.0,4.0,4.0,2.0,Taiwan
5822,3.0,2.0,1.0,4.0,2.0,4.0,3.0,4.0,3.0,3.0,4.0,Taiwan
5823,3.0,2.0,1.0,2.0,2.0,3.0,4.0,3.0,3.0,4.0,3.0,Taiwan
5824,3.0,2.0,1.0,3.0,2.0,3.0,3.0,4.0,4.0,4.0,2.0,Taiwan
5825,3.0,1.0,1.0,4.0,2.0,3.0,3.0,4.0,3.0,3.0,2.0,Taiwan
5826,3.0,2.0,1.0,4.0,2.0,2.0,2.0,4.0,3.0,3.0,2.0,Taiwan
5827,3.0,2.0,1.0,2.0,2.0,3.0,2.0,3.0,4.0,3.0,2.0,Taiwan
5828,3.0,2.0,1.0,2.0,1.0,4.0,2.0,3.0,2.0,4.0,1.0,Taiwan
5829,3.0,2.0,1.0,2.0,2.0,4.0,3.0,3.0,4.0,2.0,1.0,Taiwan
5830,3.0,2.0,1.0,3.0,2.0,4.0,3.0,3.0,3.0,2.0,3.0,Taiwan
5831,3.0,2.0,1.0,2.0,3.0,2.0,4.0,3.0,3.0,3.0,3.0,Taiwan
5832,3.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,3.0,3.0,4.0,Taiwan
5833,3.0,2.0,1.0,2.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,Taiwan
5834,3.0,2.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0,2.0,Taiwan
5835,3.0,2.0,1.0,2.0,2.0,4.0,3.0,4.0,3.0,4.0,1.0,Taiwan
5836,3.0,2.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0,2.0,Taiwan
5837,3.0,2.0,1.0,1.0,3.0,3.0,4.0,2.0,3.0,4.0,3.0,Taiwan
5838,3.0,1.0,1.0,3.0,3.0,3.0,4.0,3.0,2.0,3.0,2.0,Taiwan
5839,3.0,2.0,1.0,3.0,3.0,2.0,4.0,4.0,3.0,4.0,3.0,Taiwan
5840,3.0,2.0,1.0,2.0,3.0,3.0,3.0,4.0,2.0,4.0,2.0,Taiwan
5841,3.0,2.0,1.0,2.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,Taiwan
5842,3.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,2.0,3.0,1.0,Taiwan
5843,3.0,2.0,1.0,2.0,2.0,3.0,4.0,3.0,4.0,3.0,1.0,Taiwan
5844,3.0,2.0,1.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,2.0,Taiwan
5845,3.0,2.0,1.0,3.0,3.0,4.0,3.0,2.0,2.0,3.0,3.0,Taiwan
5846,3.0,2.0,1.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,2.0,Taiwan
5847,3.0,2.0,1.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,Taiwan
5848,3.0,2.0,1.0,2.0,3.0,4.0,3.0,4.0,2.0,4.0,2.0,Taiwan
5849,3.0,2.0,1.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0,Taiwan
5850,3.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,4.0,4.0,3.0,Taiwan
5851,3.0,2.0,1.0,1.0,3.0,2.0,4.0,4.0,2.0,4.0,3.0,Taiwan
5852,3.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,1.0,Taiwan
5853,3.0,2.0,1.0,2.0,3.0,2.0,4.0,3.0,3.0,3.0,3.0,Taiwan
5854,3.0,2.0,1.0,2.0,2.0,3.0,4.0,3.0,3.0,4.0,2.0,Taiwan
5855,3.0,2.0,1.0,3.0,2.0,3.0,3.0,3.0,1.0,1.0,2.0,Taiwan
5856,3.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,3.0,4.0,2.0,Taiwan
5857,3.0,2.0,2.0,4.0,2.0,3.0,3.0,4.0,4.0,4.0,2.0,Taiwan
5858,3.0,2.0,1.0,4.0,3.0,2.0,4.0,2.0,3.0,3.0,3.0,Taiwan
5859,3.0,2.0,1.0,2.0,3.0,2.0,3.0,2.0,2.0,4.0,2.0,Taiwan
5860,3.0,2.0,1.0,2.0,3.0,4.0,3.0,2.0,2.0,3.0,1.0,Taiwan
5861,3.0,2.0,1.0,2.0,2.0,3.0,3.0,2.0,4.0,3.0,2.0,Taiwan
5862,3.0,2.0,1.0,3.0,1.0,3.0,3.0,4.0,2.0,3.0,2.0,Taiwan
5863,3.0,2.0,1.0,2.0,3.0,2.0,3.0,4.0,3.0,4.0,4.0,Taiwan
5864,3.0,2.0,1.0,2.0,3.0,4.0,3.0,3.0,2.0,2.0,2.0,Taiwan
5865,3.0,2.0,1.0,2.0,3.0,2.0,4.0,2.0,3.0,3.0,4.0,Taiwan
5866,3.0,2.0,1.0,1.0,3.0,2.0,4.0,3.0,1.0,1.0,2.0,Taiwan
5867,3.0,2.0,1.0,3.0,3.0,2.0,4.0,2.0,2.0,4.0,4.0,Taiwan
5868,3.0,,1.0,2.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,Taiwan
5869,3.0,,1.0,3.0,3.0,2.0,3.0,2.0,2.0,4.0,1.0,Taiwan
5870,3.0,2.0,1.0,3.0,3.0,2.0,4.0,3.0,3.0,3.0,4.0,Taiwan
5871,3.0,1.0,1.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,Taiwan
5872,3.0,2.0,1.0,2.0,3.0,3.0,4.0,2.0,2.0,4.0,4.0,Taiwan
5873,3.0,2.0,1.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,1.0,Taiwan
5874,3.0,,1.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,1.0,Taiwan
5875,3.0,2.0,1.0,3.0,2.0,3.0,3.0,4.0,1.0,4.0,2.0,Taiwan
5876,3.0,2.0,2.0,3.0,2.0,4.0,2.0,4.0,4.0,4.0,3.0,Taiwan
5877,3.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,5.0,2.0,Taiwan
5878,3.0,2.0,1.0,3.0,3.0,2.0,4.0,2.0,2.0,4.0,4.0,Taiwan
5879,3.0,2.0,1.0,4.0,2.0,3.0,4.0,3.0,4.0,5.0,3.0,Taiwan
5880,3.0,2.0,1.0,4.0,2.0,3.0,3.0,4.0,4.0,4.0,2.0,Taiwan
5881,3.0,2.0,1.0,3.0,2.0,4.0,4.0,3.0,3.0,4.0,2.0,Taiwan
5882,3.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0,2.0,Taiwan
5883,3.0,2.0,2.0,1.0,2.0,2.0,4.0,2.0,2.0,4.0,3.0,Taiwan
5884,3.0,2.0,1.0,3.0,1.0,3.0,4.0,3.0,2.0,4.0,1.0,Taiwan
5885,3.0,2.0,1.0,4.0,2.0,3.0,1.0,4.0,2.0,3.0,2.0,Taiwan
5886,3.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,4.0,4.0,Taiwan
5887,3.0,1.0,1.0,3.0,2.0,4.0,3.0,4.0,3.0,3.0,2.0,Taiwan
5888,3.0,2.0,1.0,2.0,3.0,2.0,4.0,3.0,3.0,4.0,3.0,Taiwan
5889,3.0,2.0,1.0,3.0,2.0,2.0,3.0,4.0,1.0,4.0,2.0,Taiwan
5890,3.0,2.0,2.0,4.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,Taiwan
5891,3.0,2.0,1.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,Taiwan
5892,3.0,2.0,1.0,3.0,2.0,3.0,2.0,3.0,1.0,4.0,2.0,Taiwan
5893,3.0,2.0,1.0,2.0,3.0,3.0,4.0,3.0,3.0,4.0,2.0,Taiwan
5894,3.0,2.0,1.0,3.0,2.0,2.0,3.0,3.0,3.0,4.0,1.0,Taiwan
5895,3.0,2.0,2.0,3.0,2.0,3.0,4.0,3.0,2.0,4.0,1.0,Taiwan
5896,3.0,2.0,1.0,2.0,2.0,3.0,4.0,3.0,2.0,4.0,2.0,Taiwan
5897,3.0,1.0,1.0,2.0,2.0,3.0,3.0,3.0,2.0,4.0,2.0,Taiwan
5898,3.0,2.0,2.0,2.0,3.0,2.0,2.0,4.0,3.0,3.0,2.0,Taiwan
5899,3.0,2.0,2.0,2.0,3.0,3.0,4.0,2.0,3.0,3.0,3.0,Taiwan
5900,3.0,2.0,1.0,1.0,3.0,4.0,3.0,3.0,3.0,4.0,1.0,Taiwan
5901,3.0,2.0,1.0,1.0,1.0,3.0,4.0,3.0,3.0,4.0,3.0,Taiwan
5902,3.0,2.0,1.0,2.0,2.0,2.0,4.0,2.0,3.0,4.0,2.0,Taiwan
5903,3.0,2.0,1.0,4.0,3.0,4.0,3.0,4.0,2.0,3.0,1.0,Taiwan
5904,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0,Taiwan
5905,3.0,2.0,1.0,3.0,2.0,4.0,5.0,4.0,3.0,3.0,2.0,Taiwan
5906,3.0,1.0,1.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,Taiwan
5907,3.0,,1.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,2.0,Taiwan
5908,3.0,2.0,1.0,3.0,3.0,3.0,4.0,2.0,2.0,4.0,2.0,Taiwan
5909,3.0,,1.0,3.0,2.0,2.0,5.0,2.0,2.0,3.0,5.0,Taiwan
5910,3.0,2.0,1.0,1.0,3.0,3.0,3.0,4.0,1.0,1.0,1.0,Taiwan
5911,3.0,1.0,1.0,2.0,2.0,3.0,3.0,2.0,1.0,3.0,2.0,Taiwan
5912,3.0,2.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,4.0,4.0,Taiwan
5913,3.0,1.0,1.0,3.0,3.0,1.0,2.0,2.0,4.0,4.0,2.0,Taiwan
5914,3.0,,1.0,2.0,2.0,4.0,4.0,4.0,4.0,5.0,4.0,Taiwan
5915,3.0,1.0,1.0,3.0,1.0,4.0,3.0,3.0,4.0,4.0,3.0,Taiwan
5916,3.0,1.0,1.0,2.0,2.0,3.0,4.0,3.0,4.0,4.0,2.0,Taiwan
5917,3.0,2.0,1.0,2.0,2.0,3.0,3.0,3.0,2.0,4.0,1.0,Taiwan
5918,3.0,2.0,1.0,2.0,2.0,3.0,4.0,3.0,3.0,3.0,5.0,Taiwan
5919,3.0,1.0,1.0,2.0,3.0,3.0,4.0,2.0,4.0,4.0,2.0,Taiwan
5920,3.0,2.0,1.0,2.0,2.0,3.0,3.0,2.0,3.0,4.0,2.0,Taiwan
5921,3.0,2.0,1.0,4.0,3.0,2.0,2.0,3.0,2.0,3.0,1.0,Taiwan
5922,3.0,2.0,1.0,3.0,2.0,3.0,2.0,3.0,3.0,4.0,1.0,Taiwan
5923,3.0,2.0,1.0,3.0,2.0,3.0,3.0,3.0,2.0,4.0,2.0,Taiwan
5924,3.0,2.0,1.0,3.0,2.0,3.0,3.0,2.0,4.0,4.0,2.0,Taiwan
5925,3.0,1.0,1.0,2.0,2.0,2.0,3.0,4.0,2.0,3.0,2.0,Taiwan
5926,3.0,2.0,2.0,4.0,3.0,3.0,3.0,2.0,1.0,1.0,2.0,Taiwan
5927,3.0,2.0,1.0,1.0,3.0,4.0,5.0,4.0,2.0,2.0,1.0,Taiwan
5928,3.0,2.0,1.0,2.0,2.0,3.0,2.0,3.0,2.0,4.0,2.0,Taiwan
5929,3.0,2.0,2.0,3.0,3.0,2.0,4.0,2.0,4.0,4.0,4.0,Taiwan
5930,3.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,Taiwan
5931,3.0,2.0,1.0,2.0,2.0,3.0,3.0,3.0,3.0,5.0,2.0,Taiwan
5932,3.0,2.0,1.0,3.0,2.0,3.0,3.0,3.0,1.0,4.0,1.0,Taiwan
5933,3.0,2.0,2.0,3.0,2.0,4.0,3.0,3.0,3.0,4.0,1.0,Taiwan
5934,3.0,1.0,1.0,3.0,2.0,4.0,3.0,3.0,3.0,2.0,1.0,Taiwan
5935,3.0,2.0,1.0,2.0,3.0,4.0,4.0,3.0,4.0,5.0,4.0,Taiwan
5936,3.0,2.0,1.0,2.0,3.0,3.0,3.0,2.0,3.0,4.0,2.0,Taiwan
